Profiling result from test run Test profileMain exported at Thu Sep 29 08:09:53 CEST 2011;

time stamp [nano secs];event;power rate [mW];avg power rate [mW];avg power rate in interval [mW];
1316418517807107840;;39713;38119.11429788512;39178.575743803834;
1316418517843260160;;39782;38119.11429788512;39178.575743803834;
1316418517875899904;;39736;38119.11429788512;39178.575743803834;
1316418517911174144;;39713;38119.11429788512;39178.575743803834;
1316418517943630848;;39713;38119.11429788512;39178.575743803834;
1316418517975430912;;39713;38119.11429788512;39178.575743803834;
1316418518010294016;;39691;38119.11429788512;39178.575743803834;
1316418518092073984;;39759;38119.11429788512;39178.575743803834;
1316418518125592064;;39713;38119.11429788512;39178.575743803834;
1316418518155842048;;39713;38119.11429788512;39178.575743803834;
1316418518190736896;;39713;38119.11429788512;39178.575743803834;
1316418518226053120;;39691;38119.11429788512;39178.575743803834;
1316418518257872128;;39691;38119.11429788512;39178.575743803834;
1316418518291744000;;39691;38119.11429788512;39178.575743803834;
1316418518328881152;;39691;38119.11429788512;39178.575743803834;
1316418518363503872;;39691;38119.11429788512;39178.575743803834;
1316418518372119040;;39680;38119.11429788512;39178.575743803834;
1316418518407691008;;39749;38119.11429788512;39178.575743803834;
1316418518438256896;;39726;38119.11429788512;39178.575743803834;
1316418518470208768;;39703;38119.11429788512;39178.575743803834;
1316418518505230848;;39703;38119.11429788512;39178.575743803834;
1316418518516005120;;39726;38119.11429788512;39178.575743803834;
1316418518571276032;;39772;38119.11429788512;39178.575743803834;
1316418518629853952;;39772;38119.11429788512;39178.575743803834;
1316418518638936064;;39851;38119.11429788512;39178.575743803834;
1316418518697292032;;39851;38119.11429788512;39178.575743803834;
1316418518757078784;;39828;38119.11429788512;39178.575743803834;
1316418518790185984;;39896;38119.11429788512;39178.575743803834;
1316418518826466048;;40011;38119.11429788512;39178.575743803834;
1316418518868776960;;39942;38119.11429788512;39178.575743803834;
1316418518890758144;;40034;38119.11429788512;39178.575743803834;
1316418518932858880;;39896;38119.11429788512;39178.575743803834;
1316418518964241152;;39896;38119.11429788512;39178.575743803834;
1316418518985875968;;40079;38119.11429788512;39178.575743803834;
1316418519014808064;;40011;38119.11429788512;39178.575743803834;
1316418519044962816;;39965;38119.11429788512;39178.575743803834;
1316418519068002816;;39970;38119.11429788512;39178.575743803834;
1316418519080110080;;39970;38119.11429788512;39178.575743803834;
1316418519102201088;;39960;38119.11429788512;39178.575743803834;
1316418519127868928;;39891;38119.11429788512;39178.575743803834;
1316418519133771776;;40006;38119.11429788512;39178.575743803834;
1316418519157246208;;39960;38119.11429788512;39178.575743803834;
1316418519186251008;;40051;38119.11429788512;39178.575743803834;
1316418519212359936;;40051;38119.11429788512;39178.575743803834;
1316418519235927040;;39960;38119.11429788512;39178.575743803834;
1316418519290725888;;40028;38119.11429788512;39178.575743803834;
1316418519345762048;;40018;38119.11429788512;39178.575743803834;
1316418519370273024;;39995;38119.11429788512;39178.575743803834;
1316418519413740032;;39995;38119.11429788512;39178.575743803834;
1316418519427973888;;40086;38119.11429788512;39178.575743803834;
1316418519449902080;;40132;38119.11429788512;39178.575743803834;
1316418519476929024;;40064;38119.11429788512;39178.575743803834;
1316418519504880896;;39995;38119.11429788512;39178.575743803834;
1316418519530786048;;40041;38119.11429788512;39178.575743803834;
1316418519537854976;;40115;38119.11429788512;39178.575743803834;
1316418519569015040;;40109;38119.11429788512;39178.575743803834;
1316418519601342976;;40155;38119.11429788512;39178.575743803834;
1316418519623079936;;40132;38119.11429788512;39178.575743803834;
1316418519703085056;;40109;38119.11429788512;39178.575743803834;
1316418519729731072;;40109;38119.11429788512;39178.575743803834;
1316418519752992000;;40086;38119.11429788512;39178.575743803834;
1316418519777702144;;40127;38119.11429788512;39178.575743803834;
1316418519804766976;;40127;38119.11429788512;39178.575743803834;
1316418519858246144;;40058;38119.11429788512;39178.575743803834;
1316418519893250816;;40127;38119.11429788512;39178.575743803834;
1316418519903019008;;40127;38119.11429788512;39178.575743803834;
1316418519924061184;;40150;38119.11429788512;39178.575743803834;
1316418519949961984;;40058;38119.11429788512;39178.575743803834;
1316418519973910016;;40081;38119.11429788512;39178.575743803834;
1316418520033543936;;40013;38119.11429788512;39178.575743803834;
1316418520055062016;;40058;38119.11429788512;39178.575743803834;
1316418520081888000;;40058;38119.11429788512;39178.575743803834;
1316418520106828032;;40173;38119.11429788512;39178.575743803834;
1316418520129220096;;40104;38119.11429788512;39178.575743803834;
1316418520154115840;;40173;38119.11429788512;39178.575743803834;
1316418520175911936;;40173;38119.11429788512;39178.575743803834;
1316418520203543040;;40173;38119.11429788512;39178.575743803834;
1316418520225248000;;40173;38119.11429788512;39178.575743803834;
1316418520249368064;;40180;38119.11429788512;39178.575743803834;
1316418520276102144;;40174;38119.11429788512;39178.575743803834;
1316418520298219008;;40037;38119.11429788512;39178.575743803834;
1316418520327770112;;40152;38119.11429788512;39178.575743803834;
1316418520350766848;;40129;38119.11429788512;39178.575743803834;
1316418520410742016;;40060;38119.11429788512;39178.575743803834;
1316418520436652800;;40129;38119.11429788512;39178.575743803834;
1316418520463993088;;40152;38119.11429788512;39178.575743803834;
1316418520490793984;;40157;38119.11429788512;39178.575743803834;
1316418520513345024;;40060;38119.11429788512;39178.575743803834;
1316418520587894016;;40174;38119.11429788512;39178.575743803834;
1316418520621150976;;40174;38119.11429788512;39178.575743803834;
1316418520649920000;;40106;38119.11429788512;39178.575743803834;
1316418520686074880;;40083;38119.11429788512;39178.575743803834;
1316418520740902912;;40129;38119.11429788512;39178.575743803834;
1316418520763044096;;40083;38119.11429788512;39178.575743803834;
1316418520788891904;;40083;38119.11429788512;39178.575743803834;
1316418520810888960;;39992;38119.11429788512;39178.575743803834;
1316418520835810048;;39992;38119.11429788512;39178.575743803834;
1316418520860344832;;40060;38119.11429788512;39178.575743803834;
1316418520885533952;;40129;38119.11429788512;39178.575743803834;
1316418520907987200;;40129;38119.11429788512;39178.575743803834;
1316418520932995072;;40014;38119.11429788512;39178.575743803834;
1316418520989191168;;40062;38119.11429788512;39178.575743803834;
1316418521032749824;;40039;38119.11429788512;39178.575743803834;
1316418521107355136;;39943;38119.11429788512;39178.575743803834;
1316418521136728064;;39943;38119.11429788512;39178.575743803834;
1316418521217544960;;40085;38119.11429788512;39178.575743803834;
1316418521250324992;;40108;38119.11429788512;39178.575743803834;
1316418521257760000;;40130;38119.11429788512;39178.575743803834;
1316418521282320128;;40176;38119.11429788512;39178.575743803834;
1316418521289966080;;40176;38119.11429788512;39178.575743803834;
1316418521314204928;;40130;38119.11429788512;39178.575743803834;
1316418521335496960;;40199;38119.11429788512;39178.575743803834;
1316418521362846976;;40199;38119.11429788512;39178.575743803834;
1316418521391073024;;40199;38119.11429788512;39178.575743803834;
1316418521398216960;;40199;38119.11429788512;39178.575743803834;
1316418521424792064;;40245;38119.11429788512;39178.575743803834;
1316418521485570816;;40194;38119.11429788512;39178.575743803834;
1316418521511094016;;40216;38119.11429788512;39178.575743803834;
1316418521533133056;;40239;38119.11429788512;39178.575743803834;
1316418521558142976;;40239;38119.11429788512;39178.575743803834;
1316418521582999040;;40216;38119.11429788512;39178.575743803834;
1316418521606957824;;40125;38119.11429788512;39178.575743803834;
1316418521630757120;;40125;38119.11429788512;39178.575743803834;
1316418521654977024;;40194;38119.11429788512;39178.575743803834;
1316418521681556992;;40148;38119.11429788512;39178.575743803834;
1316418521702960896;;40171;38119.11429788512;39178.575743803834;
1316418521710490112;;40125;38119.11429788512;39178.575743803834;
1316418521736105984;;40171;38119.11429788512;39178.575743803834;
1316418521757974016;;40057;38119.11429788512;39178.575743803834;
1316418521784997888;;40125;38119.11429788512;39178.575743803834;
1316418521807106048;;40148;38119.11429788512;39178.575743803834;
1316418521875268096;;40148;38119.11429788512;39178.575743803834;
1316418521915596032;;40194;38119.11429788512;39178.575743803834;
1316418521925074944;;40176;38119.11429788512;39178.575743803834;
1316418521960912896;;40222;38119.11429788512;39178.575743803834;
1316418521991069184;;40245;38119.11429788512;39178.575743803834;
1316418522018007040;;40245;38119.11429788512;39178.575743803834;
1316418522077332992;;40199;38119.11429788512;39178.575743803834;
1316418522116190976;;40199;38119.11429788512;39178.575743803834;
1316418522145505792;;40199;38119.11429788512;39178.575743803834;
1316418522188192000;;40232;38119.11429788512;39178.575743803834;
1316418522197144064;;40250;38119.11429788512;39178.575743803834;
1316418522222055936;;40250;38119.11429788512;39178.575743803834;
1316418522247021824;;40273;38119.11429788512;39178.575743803834;
1316418522269697792;;40296;38119.11429788512;39178.575743803834;
1316418522280673024;;40227;38119.11429788512;39178.575743803834;
1316418522302876928;;40227;38119.11429788512;39178.575743803834;
1316418522329515008;;40250;38119.11429788512;39178.575743803834;
1316418522336997120;;40273;38119.11429788512;39178.575743803834;
1316418522345971968;;40273;38119.11429788512;39178.575743803834;
1316418522369613056;;40273;38119.11429788512;39178.575743803834;
1316418522392210944;;40181;38119.11429788512;39178.575743803834;
1316418522421585920;;40204;38119.11429788512;39178.575743803834;
1316418522447853056;;40245;38119.11429788512;39178.575743803834;
1316418522471095040;;40267;38119.11429788512;39178.575743803834;
1316418522529673984;;40267;38119.11429788512;39178.575743803834;
1316418522603867136;;40267;38119.11429788512;39178.575743803834;
1316418522634304000;;40267;38119.11429788512;39178.575743803834;
1316418522668710912;;40267;38119.11429788512;39178.575743803834;
1316418522680840960;;40267;38119.11429788512;39178.575743803834;
1316418522690797056;;40267;38119.11429788512;39178.575743803834;
1316418522722996992;;40267;38119.11429788512;39178.575743803834;
1316418522756792064;;40267;38119.11429788512;39178.575743803834;
1316418522784943104;;40285;38119.11429788512;39178.575743803834;
1316418522818316032;;40285;38119.11429788512;39178.575743803834;
1316418522881784064;;40262;38119.11429788512;39178.575743803834;
1316418522905705984;;40262;38119.11429788512;39178.575743803834;
1316418522931944960;;40252;38119.11429788512;39178.575743803834;
1316418522954848000;;40252;38119.11429788512;39178.575743803834;
1316418522981931008;;40160;38119.11429788512;39178.575743803834;
1316418523006331904;;40229;38119.11429788512;39178.575743803834;
1316418523029839872;;40223;38119.11429788512;39178.575743803834;
1316418523055037952;;40269;38119.11429788512;39178.575743803834;
1316418523078082048;;40269;38119.11429788512;39178.575743803834;
1316418523105096192;;40315;38119.11429788512;39178.575743803834;
1316418523162033152;;40325;38119.11429788512;39178.575743803834;
1316418523190233088;;40302;38119.11429788512;39178.575743803834;
1316418523222327040;;40280;38119.11429788512;39178.575743803834;
1316418523244556032;;40280;38119.11429788512;39178.575743803834;
1316418523280627968;;40262;38119.11429788512;39178.575743803834;
1316418523314092032;;40285;38119.11429788512;39178.575743803834;
1316418523336258048;;40285;38119.11429788512;39178.575743803834;
1316418523375011072;;40331;38119.11429788512;39178.575743803834;
1316418523433160960;;40331;38119.11429788512;39178.575743803834;
1316418523469590784;;40308;38119.11429788512;39178.575743803834;
1316418523502266880;;40353;38119.11429788512;39178.575743803834;
1316418523543756032;;40304;38119.11429788512;39178.575743803834;
1316418523589999872;;40304;38119.11429788512;39178.575743803834;
1316418523629095936;;40350;38119.11429788512;39178.575743803834;
1316418523662960128;;40327;38119.11429788512;39178.575743803834;
1316418523693850880;;40373;38119.11429788512;39178.575743803834;
1316418523724820992;;40350;38119.11429788512;39178.575743803834;
1316418523767507968;;40327;38119.11429788512;39178.575743803834;
1316418523792088064;;40383;38119.11429788512;39178.575743803834;
1316418523820993024;;40383;38119.11429788512;39178.575743803834;
1316418523842861056;;40383;38119.11429788512;39178.575743803834;
1316418523870151936;;40383;38119.11429788512;39178.575743803834;
1316418523892883968;;40383;38119.11429788512;39178.575743803834;
1316418523922337024;;40355;38119.11429788512;39178.575743803834;
1316418523946962176;;40355;38119.11429788512;39178.575743803834;
1316418523954041856;;40332;38119.11429788512;39178.575743803834;
1316418523976846848;;40332;38119.11429788512;39178.575743803834;
1316418523990031872;;40355;38119.11429788512;39178.575743803834;
1316418524014161152;;40332;38119.11429788512;39178.575743803834;
1316418524023129088;;40309;38119.11429788512;39178.575743803834;
1316418524049932032;;40355;38119.11429788512;39178.575743803834;
1316418524076154880;;40406;38119.11429788512;39178.575743803834;
1316418524098084864;;40383;38119.11429788512;39178.575743803834;
1316418524136246016;;40439;38119.11429788512;39178.575743803834;
1316418524188775936;;40417;38119.11429788512;39178.575743803834;
1316418524231065088;;40439;38119.11429788512;39178.575743803834;
1316418524269184000;;40417;38119.11429788512;39178.575743803834;
1316418524305882880;;40439;38119.11429788512;39178.575743803834;
1316418524337833984;;40445;38119.11429788512;39178.575743803834;
